Date,Open,High,Low,Close,Adjusted_close,Volume
2019-12-11,32052.4501,32052.4501,32052.4501,32052.4501,32052.4501,0
2019-12-12,32314.4998,32314.4998,32314.4998,32314.4998,32314.4998,0
2019-12-13,32302.5697,32302.5697,32302.5697,32302.5697,32302.5697,0
2019-12-16,32540.1518,32540.1518,32540.1518,32540.1518,32540.1518,0
2019-12-17,32562.7379,32562.7379,32562.7379,32562.7379,32562.7379,0
2019-12-18,32559.5421,32559.5421,32559.5421,32559.5421,32559.5421,0
2019-12-19,32703.8455,32703.8455,32703.8455,32703.8455,32703.8455,0
2019-12-20,32860.409,32860.409,32860.409,32860.409,32860.409,0
2019-12-23,32890.3018,32890.3018,32890.3018,32890.3018,32890.3018,0
2019-12-24,32891.7326,32891.7326,32891.7326,32891.7326,32891.7326,0
2019-12-26,33053.5211,33053.5211,33053.5211,33053.5211,33053.5211,0
